customer_id,age,tenure_years,product_count,avg_balance,has_mortgage,salary_deposit_flag,digital_engagement,branch_visits_last_q,complaints_12m,nps_bucket,promo_exposure,fee_events_12m,rate_sensitivity,card_spend_monthly,quarter,state,wallet_share,next_state,wallet_share_next,age_group,tenure_group
1805,26,3.11,7,30795.24753918122,0,0,0.7746963282044491,2,0,0,0,1,0.5539092546930622,327.0809510340379,t0,STAY,0.9127,STAY,0.7542,18-30,2-5 yrs
1806,21,15.77,7,38001.50265644435,1,1,0.627801446,1,0,0,0,3,0.5137737783910354,1279.4242141598331,t0,STAY,0.9029,STAY,0.7649,18-30,10+ yrs
1807,18,2.04,2,13268.64923934369,0,1,0.6934120838404338,0,1,0,0,1,0.3775985847324418,6558.105162752984,t0,STAY,0.8715,STAY,1.0,18-30,2-5 yrs
1808,50,8.29,4,6243.914303117024,0,0,0.033852376,5,0,-1,0,2,0.1756808245983854,7814.644537463315,t0,LEAVE,0.0978,STAY,1.0,41-50,5-10 yrs
1809,24,8.74,2,60917.58064519708,1,1,0.9693527654664236,1,0,0,1,3,0.7726404761874759,913.8731804811142,t0,SPLIT,0.5835,STAY,0.9251,18-30,5-10 yrs
1810,82,8.53,5,29982.127481234857,0,0,0.3841664605113932,1,0,-1,0,0,0.621284377,760.3976243,t0,STAY,0.8743,STAY,0.8616,60+,5-10 yrs
1811,34,3.28,3,10262.68847562365,1,1,0.9428700242565684,0,0,1,0,4,0.7550384632501057,265.2900739271823,t0,SPLIT,0.4309,STAY,0.9062,31-40,2-5 yrs
1812,61,2.3,5,27506.12662469288,0,0,1.0,1,1,0,0,2,0.3982497986794339,1154.7272672067024,t0,STAY,0.9085,STAY,0.904,60+,2-5 yrs
1813,63,5.02,7,51761.18311460123,0,1,0.6975089230473022,2,0,1,0,1,0.5658405362245004,2809.202459801684,t0,STAY,0.9278,SPLIT,0.8705,60+,5-10 yrs
1814,51,7.63,7,87846.05795817239,0,0,0.6099645716449464,1,0,1,1,0,0.3762152039966083,3751.549965017516,t0,LEAVE,0.0604,LEAVE,0.0902,51-60,5-10 yrs
1815,77,3.77,2,26916.32397955923,1,0,0.4092366517288218,0,0,1,0,3,0.6304510967500195,514.5764772,t0,STAY,0.8874,SPLIT,0.4944,60+,2-5 yrs
1816,25,4.61,1,51417.63622859843,0,0,0.423224732,1,0,1,1,1,0.813186501,1402.047371953938,t0,STAY,0.9527,STAY,0.9794,18-30,2-5 yrs
1817,33,3.81,6,8369.239859942529,1,0,0.4853903473766703,3,0,1,0,3,0.8028443332344208,1033.0750655980708,t0,STAY,0.8363,STAY,0.7916,31-40,2-5 yrs
1818,34,5.86,1,21402.816376362392,0,1,0.5282590526892587,5,0,1,0,0,0.5067629913446927,631.2600302,t0,STAY,0.9845,STAY,0.7831,31-40,5-10 yrs
1819,27,5.63,3,16848.044583593568,0,0,0.5205397300853716,2,0,0,0,1,0.6469094436869465,956.615382835742,t0,LEAVE,0.0609,LEAVE,0.0805,18-30,5-10 yrs
1820,37,12.7,7,28971.15275661544,0,0,0.4334757181735877,0,0,1,0,3,0.603060937,3540.1145995465354,t0,SPLIT,0.5603,SPLIT,0.5774,31-40,10+ yrs
1821,38,7.73,4,79933.88610953811,1,1,0.3276240597509364,1,0,1,0,1,0.527417239,2555.776726017325,t0,STAY,0.8048,STAY,0.8336,31-40,5-10 yrs
1822,69,2.38,1,26900.805662585197,0,0,0.3378365224360725,0,0,-1,0,3,0.5857172911700288,2288.0942330826497,t0,SPLIT,0.152,STAY,1.0,60+,2-5 yrs
1823,38,2.52,7,10402.978190295686,1,1,0.2757036649120356,2,0,0,0,1,0.3453855721532904,5517.464233419215,t0,STAY,0.8565,STAY,0.9471,31-40,2-5 yrs
1824,76,8.38,5,8016.435382973599,1,1,0.9322545126030816,5,0,1,0,2,0.1923434137765314,1497.7672042448132,t0,STAY,0.9037,STAY,0.797,60+,5-10 yrs
1825,69,5.6,3,82176.45053884448,1,1,0.609174904,0,0,0,0,1,0.5862288700148395,1453.723234080058,t0,STAY,0.8402,STAY,0.8613,60+,5-10 yrs
1826,78,15.26,5,33224.23072811171,0,1,0.3833125613779699,2,0,1,0,1,0.2805832908981626,2441.362998337642,t0,SPLIT,0.5574,STAY,0.7957,60+,10+ yrs
1827,25,15.23,5,31522.75918009017,0,0,0.867762735,4,0,1,0,4,0.3303558969276335,672.6791558075688,t0,STAY,0.8472,STAY,0.9896,18-30,10+ yrs
1828,83,3.1,4,16730.93849855987,0,0,0.9422813658783762,0,0,-1,1,2,0.4117091414014583,3496.753486660056,t0,STAY,0.9236,STAY,0.9175,60+,2-5 yrs
1829,59,6.61,7,27290.376987534168,1,0,0.7606823850323748,1,1,0,0,3,0.8007069353737507,2871.712222725046,t0,STAY,0.9182,STAY,0.7617,51-60,5-10 yrs
1830,83,2.54,6,10000.917073272294,0,0,0.71023106,4,0,1,0,2,0.4863974265671455,2320.741811877215,t0,LEAVE,0.0297,LEAVE,0.0424,60+,2-5 yrs
1831,41,8.3,2,30024.19046529605,1,0,1.0,1,0,0,0,3,0.3234837553287006,878.8518548728915,t0,STAY,0.891,STAY,0.8349,41-50,5-10 yrs
1832,81,13.71,7,8605.044592044194,1,0,0.7634834409602187,4,1,-1,0,3,0.2532866224087886,3058.6088755478795,t0,LEAVE,0.0674,LEAVE,0.0631,60+,10+ yrs
1833,57,6.08,7,16524.001577399915,0,1,0.4087871998406216,1,0,1,0,2,0.4643748835590314,7777.978786316217,t0,SPLIT,0.6761,STAY,0.7867,51-60,5-10 yrs
1834,22,4.31,1,13169.85099987679,0,1,0.3087277317749535,1,0,-1,0,3,0.4567720677192931,2672.9513414086837,t0,LEAVE,0.0499,STAY,0.9377,18-30,2-5 yrs
1835,45,7.0,3,1626.370112820564,0,1,0.9406521050079036,0,0,0,1,0,0.266282364548407,1001.7083454861788,t0,SPLIT,0.2803,STAY,1.0,41-50,5-10 yrs
1836,27,9.27,5,16690.33517390479,1,1,0.8859075079932137,3,0,1,1,0,0.5266454748851856,8183.449697322782,t0,STAY,1.0,STAY,0.916,18-30,5-10 yrs
1837,81,9.3,7,10731.159168765069,0,0,0.8903122194762974,0,0,1,0,2,0.171133459,2472.422355053964,t0,STAY,0.8986,STAY,0.8346,60+,5-10 yrs
1838,38,4.34,6,18614.350470329253,0,0,0.5682960407194676,0,0,1,1,2,0.2844085151099433,7917.325685353943,t0,STAY,0.8336,STAY,0.8776,31-40,2-5 yrs
1839,32,3.71,5,22056.844489277555,0,1,0.4628954377799939,1,0,-1,0,4,0.7723833634960189,700.5465715766496,t0,STAY,0.8863,STAY,0.7732,31-40,2-5 yrs
1840,55,6.4,3,90612.32808796554,0,0,1.0,1,0,0,1,5,0.2659383915297399,909.4447386,t0,STAY,0.9319,STAY,0.8875,51-60,5-10 yrs
1841,46,4.52,1,28106.81064677808,1,0,0.1516359725978746,2,0,-1,0,3,0.4727727621083633,3432.307142071527,t0,STAY,0.8823,STAY,0.8904,41-50,2-5 yrs
1842,24,10.83,7,28775.802050904054,1,1,0.2096247119873838,2,0,1,0,2,0.5764639935191367,156.56113121449755,t0,LEAVE,0.0429,STAY,0.9469,18-30,10+ yrs
1843,72,4.49,4,32744.525545520846,1,0,0.2995001011928926,2,0,1,1,1,0.8634348183075105,9268.043733,t0,STAY,0.9128,STAY,0.9261,60+,2-5 yrs
1844,74,5.82,4,44242.75064542518,1,1,0.3404273161003406,0,0,1,1,0,0.8040660216975609,5336.739639782371,t0,STAY,0.89,STAY,0.8848,60+,5-10 yrs
1845,67,6.9,7,31679.452484209723,0,1,0.3391089436281603,5,0,1,0,3,0.6296190907479781,910.7221250718214,t0,STAY,0.8686,STAY,0.8756,60+,5-10 yrs
1846,59,2.09,2,27594.463107677817,1,0,0.5987500226151448,0,0,0,1,3,0.2841154004420922,5111.332315114153,t0,LEAVE,0.0331,LEAVE,0.0802,51-60,2-5 yrs
1847,44,3.91,2,38909.648600393026,1,0,0.8287159196459492,2,0,0,0,2,0.3079657752928955,1793.671331255523,t0,SPLIT,0.4128,STAY,1.0,41-50,2-5 yrs
1848,54,14.88,6,3161.154106045127,0,0,0.7140860213838235,3,1,1,1,3,0.4037279241473935,1380.6677673553422,t0,SPLIT,0.5425,STAY,0.9152,51-60,10+ yrs
1849,52,9.05,2,117153.61093344516,1,0,0.1768537971245025,4,0,1,1,1,0.9866844558858924,711.6785083690211,t0,STAY,0.9407,STAY,1.0,51-60,5-10 yrs
1850,29,4.45,7,78573.03676,0,0,0.6502146380848551,4,0,1,0,2,0.59867832,4304.657466348272,t0,STAY,0.9054,STAY,1.0,18-30,2-5 yrs
1851,23,8.32,7,26205.08098015691,0,0,0.2763175772718416,2,0,1,1,3,0.4880915282108704,3183.332440257389,t0,STAY,0.8498,STAY,0.8392,18-30,5-10 yrs
1852,34,10.73,1,7112.398727529119,1,1,0.3159657371970549,2,0,1,0,0,0.5368053443300191,2206.936523896945,t0,STAY,0.8032,STAY,0.7726,31-40,10+ yrs
1853,48,4.88,4,58004.75947,1,1,0.917355564,2,0,1,0,1,0.7717167993330422,612.0023813668647,t0,SPLIT,0.5928,STAY,0.8548,41-50,2-5 yrs
1854,28,8.81,6,12643.503447156982,0,1,0.7373606139118004,2,1,1,1,1,0.3774642419105641,2736.7829285348403,t0,STAY,0.8972,STAY,0.8826,18-30,5-10 yrs
1855,25,8.12,4,33761.37961539837,1,0,1.0,0,0,-1,0,1,0.5138976845661075,4187.875570551158,t0,SPLIT,0.4188,STAY,0.8056,18-30,5-10 yrs
1856,75,2.57,2,7892.557600776035,1,0,0.4885825002644041,2,0,1,1,1,0.4533128620166728,8364.648995066571,t0,STAY,0.8704,STAY,0.8523,60+,2-5 yrs
1857,43,4.9,1,130760.87064748294,1,0,0.1182673940104945,0,0,0,0,4,0.3542422729915288,1522.174557704979,t0,LEAVE,0.062,SPLIT,0.7225,41-50,2-5 yrs
1858,57,12.89,1,6948.1213336506735,1,1,0.2226916144183414,0,0,-1,1,2,0.4489613064204819,1088.34720596206,t0,LEAVE,0.0,LEAVE,0.0809,51-60,10+ yrs
1859,53,14.65,2,23276.251160489355,0,1,1.0,2,0,-1,0,2,0.5690978677454916,676.3040234127404,t0,STAY,0.8473,STAY,0.9104,51-60,10+ yrs
1860,67,9.09,2,4032.9372208644527,0,0,0.8231229197254696,5,0,1,0,4,0.5574979051353038,1911.0036160220584,t0,LEAVE,0.0308,STAY,0.8527,60+,5-10 yrs
1861,67,3.82,3,21311.924660142224,0,1,0.771586224,0,0,1,1,1,0.7780952865540867,3722.904249890963,t0,SPLIT,0.666,STAY,0.9651,60+,2-5 yrs
1862,37,1.04,6,15674.207968346647,1,1,1.0,0,0,0,0,1,0.3740829329867121,10220.017133386376,t0,STAY,0.8249,STAY,0.9285,31-40,0-2 yrs
1863,74,3.5,4,54706.98709750407,0,1,0.727588558,0,0,0,0,0,0.5458799892945939,2764.1758352526485,t0,LEAVE,0.0803,STAY,0.9685,60+,2-5 yrs
1864,42,2.33,1,15673.0264728547,0,1,0.552822637,2,0,1,0,5,0.2599757679133622,5845.170126902551,t0,STAY,0.8914,STAY,0.7796,41-50,2-5 yrs
1865,73,13.41,1,54770.054140133245,1,1,0.56318555,0,1,1,0,2,0.4837364193620284,2013.9654378625548,t0,STAY,1.0,STAY,0.8588,60+,10+ yrs
1866,45,1.54,1,9707.980380953424,0,1,0.2095888213872642,4,0,-1,1,1,0.1909407485131958,3360.1724037448216,t0,LEAVE,0.0628,STAY,1.0,41-50,0-2 yrs
1867,25,2.62,3,17578.480210090795,0,0,1.0,1,0,-1,0,2,0.5938135796545859,1088.9413659333838,t0,STAY,0.9894,STAY,0.9031,18-30,2-5 yrs
1868,68,6.33,6,17862.705409668528,1,0,0.3334388276586859,2,0,-1,0,2,0.8616154827670942,2260.7845897581383,t0,SPLIT,0.6041,STAY,0.972,60+,5-10 yrs
1869,20,5.57,1,32743.85547924254,1,1,0.046803497,3,1,1,1,1,0.7051914364205218,716.6959888941556,t0,LEAVE,0.034,STAY,0.8699,18-30,5-10 yrs
1870,69,12.53,3,29575.439259415125,0,0,0.5398242503360603,0,0,0,0,1,0.4208736526562167,4734.987411220742,t0,LEAVE,0.0719,LEAVE,0.0413,60+,10+ yrs
1871,20,7.83,4,39252.88108431484,1,0,0.6325690767025197,1,0,1,0,1,0.69370535,12036.541441742296,t0,SPLIT,0.6618,STAY,0.8888,18-30,5-10 yrs
1872,31,5.12,2,27267.873208160843,0,1,0.67496775,2,0,0,1,3,0.2018140842140437,2070.873845811247,t0,LEAVE,0.0119,STAY,0.9153,31-40,5-10 yrs
1873,58,10.94,1,37386.01045006945,0,0,1.0,2,0,0,0,2,0.5864499429391382,1213.331098621,t0,STAY,0.863,STAY,0.9812,51-60,10+ yrs
1874,81,4.37,2,10739.768974158287,1,1,0.7984155395100815,0,0,0,1,1,1.0,58764.403520654385,t0,LEAVE,0.059,LEAVE,0.0042,60+,2-5 yrs
1875,45,13.1,2,30062.65351926414,0,1,0.8674977655387552,3,0,0,1,4,0.5846050879324092,5080.163619659827,t0,STAY,0.8634,STAY,0.8895,41-50,10+ yrs
1876,26,3.2,6,79743.03982817067,0,0,1.0,1,0,0,1,0,0.4453388151567403,7010.042600955742,t0,STAY,0.9447,SPLIT,0.6365,18-30,2-5 yrs
1877,33,0.55,7,5744.543841022303,0,1,0.5066144832480771,0,1,1,1,4,0.4316466378254575,2585.555885940426,t0,STAY,0.8457,STAY,0.7752,31-40,0-2 yrs
1878,78,5.45,5,32571.936855595053,0,1,0.9024864674632228,2,0,0,0,5,0.5536867306512774,718.4121547795646,t0,STAY,0.8627,STAY,0.8063,60+,5-10 yrs
1879,66,1.17,6,37851.42180460721,0,1,0.3723607894064173,3,0,-1,1,3,0.4889695308754946,1496.6191845726214,t0,STAY,0.887,STAY,0.8045,60+,0-2 yrs
1880,24,9.36,6,70894.56852056734,0,0,0.3462674669590616,3,0,-1,1,1,0.4022401219942702,1951.78820617489,t0,STAY,0.8586,STAY,0.9052,18-30,5-10 yrs
1881,43,6.12,7,39373.077385544726,1,1,0.7413191452826499,4,0,0,0,1,0.4666699216361724,1754.355111234907,t0,STAY,0.9469,STAY,0.9148,41-50,5-10 yrs
1882,35,13.12,1,23867.017257360956,0,0,0.5996096814814597,3,0,0,0,1,0.1641700872849534,675.5064738117559,t0,STAY,0.8535,SPLIT,0.7687,31-40,10+ yrs
1883,29,4.79,7,31071.88147039527,1,1,1.0,4,0,1,1,1,0.6439614084254626,1765.5415369485304,t0,STAY,0.8835,STAY,0.7835,18-30,2-5 yrs
1884,74,2.07,4,12233.944855961618,0,1,0.4356170170816092,1,0,-1,1,3,0.7120471387144918,638.2554576,t0,STAY,0.8798,STAY,0.825,60+,2-5 yrs
1885,59,7.27,4,16149.195967442638,1,0,0.4353085897840592,4,0,0,1,6,0.6356660143910599,540.5878535860624,t0,STAY,0.8802,STAY,1.0,51-60,5-10 yrs
1886,30,3.98,6,7566.135606976958,1,0,0.5302377087634232,3,0,1,1,1,0.4265586697056464,890.6566954947336,t0,STAY,1.0,STAY,0.9304,18-30,2-5 yrs
1887,61,8.61,4,72375.53533091072,1,1,0.1104324591974331,1,0,1,0,1,0.5687737431635388,1385.960065303704,t0,STAY,0.9617,STAY,0.8753,60+,5-10 yrs
1888,45,3.24,2,31575.154968648458,0,0,0.1777506648996811,1,1,-1,1,1,0.5786124620372627,1471.1454191023258,t0,STAY,0.9239,STAY,0.8989,41-50,2-5 yrs
1889,22,11.83,1,10584.11987,0,0,0.6024028634727191,7,0,-1,0,3,0.4367006188556905,1592.549460814009,t0,LEAVE,0.0231,STAY,0.9541,18-30,10+ yrs
1890,48,5.82,2,27366.791550839487,1,0,1.0,1,0,-1,0,2,0.726859945,9110.266896,t0,STAY,0.9907,STAY,0.8785,41-50,5-10 yrs
1891,30,5.13,1,55685.672576861565,1,0,0.2695396115641015,3,0,1,0,1,0.6644008732285203,1596.4515572029372,t0,STAY,0.8895,STAY,0.9508,18-30,5-10 yrs
1892,34,11.4,3,48738.95371863346,0,1,0.6718047054352162,0,0,1,1,1,0.6972079767865913,339.2320748471053,t0,STAY,0.8834,STAY,1.0,31-40,10+ yrs
1893,76,9.44,6,10486.97310751223,0,1,1.0,0,0,1,0,3,0.5624136826155823,1302.6760047158464,t0,STAY,0.8946,STAY,1.0,60+,5-10 yrs
1894,65,3.54,3,1795.3027457690685,0,0,0.3428582627360659,0,0,-1,0,3,0.1959566624794431,1396.4973273885737,t0,STAY,0.8917,STAY,1.0,60+,2-5 yrs
1895,26,9.28,5,30221.499918992853,1,0,0.3595629671758026,1,0,1,0,1,0.051883633,226.7588087231656,t0,LEAVE,0.0406,STAY,0.9329,18-30,5-10 yrs
1896,75,8.23,2,10834.646574120568,1,0,0.9257750485939312,6,0,0,0,4,0.3986170677011968,1712.4665415971224,t0,STAY,0.9014,STAY,0.8815,60+,5-10 yrs
1897,56,5.31,5,36237.943243666574,1,1,0.6244069455238006,2,0,1,0,2,0.3277006926957994,1045.8357276773515,t0,SPLIT,0.6692,STAY,0.9327,51-60,5-10 yrs
1898,76,8.86,7,47108.85707697211,1,0,0.2894477470280717,1,1,-1,1,0,0.4835461641252954,1572.7363082062163,t0,SPLIT,0.4317,STAY,0.8855,60+,5-10 yrs
1899,68,11.8,3,53685.943632891875,0,1,0.5822760432002415,0,0,-1,0,1,0.265603366,2069.3074307344173,t0,STAY,0.9217,STAY,0.8457,60+,10+ yrs
1900,40,5.4,4,88946.68184341378,0,0,0.7328366365276356,3,0,-1,0,2,0.2670559541413271,1480.6723930704634,t0,LEAVE,0.027,LEAVE,0.0665,31-40,5-10 yrs
1901,53,5.41,7,59224.20079,1,1,1.0,1,0,0,1,1,0.088528536,1504.4440133804371,t0,STAY,0.865,STAY,0.888,51-60,5-10 yrs
1902,53,5.24,5,89289.48966588808,0,0,0.6009755976409386,1,0,1,0,0,0.2195654226174595,1044.148339253378,t0,LEAVE,0.0439,STAY,0.7916,51-60,5-10 yrs
1903,66,3.45,3,66386.45174019814,0,1,0.2828665572533427,2,0,-1,0,2,0.4067353514917919,2754.5384619391207,t0,STAY,0.9553,STAY,0.8576,60+,2-5 yrs
1904,34,5.37,1,71180.49115462415,1,0,0.6646634250276047,2,1,0,0,0,0.3775586834698897,1154.5406333389828,t0,SPLIT,0.6291,STAY,0.918,31-40,5-10 yrs
1905,40,5.01,7,21317.96638820665,0,0,1.0,0,1,-1,1,0,0.7039265434986011,2938.667109419663,t0,LEAVE,0.072,STAY,0.8689,31-40,5-10 yrs
1906,34,4.84,5,7852.120133517536,0,0,0.8646303430428951,1,0,-1,1,2,0.4311795977660626,616.6136058443719,t0,STAY,0.8686,STAY,0.9019,31-40,2-5 yrs
1907,37,4.79,1,160462.6049734382,1,1,0.7608957749679736,2,0,1,1,2,0.1751844695269337,1134.1379218658428,t0,STAY,0.9238,STAY,0.8065,31-40,2-5 yrs
1908,28,2.61,4,23164.17882276602,0,1,0.1413960553845763,3,0,0,1,3,0.4389355710298616,2553.7887054584035,t0,SPLIT,0.7712,SPLIT,0.3355,18-30,2-5 yrs
1909,20,9.97,7,58862.909485915145,0,1,0.440037931114174,1,0,1,0,0,0.5909821964909686,602.3671594,t0,SPLIT,0.3209,STAY,0.9268,18-30,5-10 yrs
1910,80,3.9,7,14182.727573935748,1,0,0.3458436672671852,2,0,0,1,4,0.022916861401265,1002.4628710845936,t0,STAY,0.9171,STAY,0.8409,60+,2-5 yrs
1911,22,12.17,2,47626.183096252586,0,0,0.6384309422599258,0,1,-1,1,1,0.7392582112168193,2719.834372473227,t0,LEAVE,0.0068,STAY,0.87,18-30,10+ yrs
1912,77,3.0,3,3115.1398938864713,1,0,0.9509344967534528,2,0,1,1,1,0.5807805254443903,838.1919719777718,t0,STAY,0.8767,STAY,0.9267,60+,2-5 yrs
1913,18,13.72,7,15861.42416522328,1,1,0.7948752565263589,0,0,1,1,1,0.7761024814804558,4915.496749,t0,SPLIT,0.7707,STAY,0.9294,18-30,10+ yrs
1914,70,4.51,6,20358.853003287702,1,1,0.8237299529395514,3,0,1,1,4,0.5914303189674572,1690.8586315070445,t0,STAY,0.9183,STAY,0.8121,60+,2-5 yrs
1915,40,9.35,4,31891.251855041453,0,0,0.8893707280194791,1,0,1,1,3,0.4105176075620816,1269.0794994254882,t0,STAY,0.8713,STAY,0.9936,31-40,5-10 yrs
1916,52,6.08,3,51928.32811161402,0,0,1.0,2,1,-1,1,0,0.4839194706804128,2827.9124817278343,t0,STAY,0.9267,STAY,0.9406,51-60,5-10 yrs
1917,36,2.37,6,9179.111226992132,0,0,0.3136387799861782,3,0,1,1,1,0.3996761028461655,1779.0554429098495,t0,SPLIT,0.3205,SPLIT,0.7603,31-40,2-5 yrs
1918,50,2.46,5,37345.755808642,1,0,0.4129703949030205,4,0,0,0,1,0.6621837484345963,1725.423729685241,t0,LEAVE,0.0348,STAY,0.917,41-50,2-5 yrs
1919,48,3.7,4,58766.87244388983,1,0,0.6655633550799818,1,0,-1,1,2,0.3403839068612019,1410.9200613350026,t0,SPLIT,0.5186,STAY,0.9866,41-50,2-5 yrs
1920,53,4.35,7,143879.1897,0,1,0.4474825448600987,5,0,1,0,3,0.5641871783291168,1463.8720516226329,t0,STAY,0.8562,STAY,0.9413,51-60,2-5 yrs
1921,44,5.5,3,38766.13701028815,1,0,0.6817145983525863,2,0,1,0,2,0.7260643470486852,652.3475939576775,t0,SPLIT,0.5638,STAY,0.9479,41-50,5-10 yrs
1922,53,6.86,5,15250.921627734806,1,1,0.6165885516319042,1,1,1,1,2,0.5423108189230018,2995.0480177256177,t0,STAY,0.8756,STAY,0.9903,51-60,5-10 yrs
1923,73,5.08,1,7963.216453653316,1,0,0.5610968170014714,5,1,0,0,3,0.5124986704263831,974.1288733159736,t0,STAY,0.8685,STAY,0.8749,60+,5-10 yrs
1924,47,6.65,5,95164.4606225152,0,1,0.3283524934385929,3,0,1,0,5,0.5809823529835569,4057.544714376473,t0,STAY,0.8859,STAY,0.7933,41-50,5-10 yrs
1925,42,7.29,4,39730.46483043776,0,1,0.1889369801116562,4,0,1,1,2,0.3602196249556784,722.2936765523797,t0,STAY,0.9292,STAY,0.812,41-50,5-10 yrs
1926,26,4.94,7,21642.613442618254,1,1,0.3844293993200907,3,0,0,0,0,0.063063642,4797.096325402593,t0,STAY,0.857,STAY,0.8908,18-30,2-5 yrs
1927,42,8.15,3,6027.848125706746,1,0,0.3702475298087421,2,1,-1,1,2,0.2994342275037982,839.4911092,t0,LEAVE,0.0429,STAY,1.0,41-50,5-10 yrs
1928,26,9.19,7,10457.271359355633,1,1,0.4260336191759399,3,0,0,1,1,0.3412836866011382,3251.0195964501395,t0,STAY,0.9256,STAY,1.0,18-30,5-10 yrs
1929,30,7.39,5,36499.58724020651,0,0,0.5245321934029819,1,0,-1,1,2,0.565367422,1158.7856081517657,t0,STAY,0.8766,STAY,1.0,18-30,5-10 yrs
1930,81,7.64,2,29233.378048924304,0,0,0.5162711132024628,2,0,0,1,1,0.3174423049949991,1969.2501756566585,t0,STAY,0.9354,STAY,1.0,60+,5-10 yrs
1931,23,6.31,2,4642.158601246342,0,0,0.2681816249083393,0,0,1,0,2,0.3433994910333041,983.892492953408,t0,SPLIT,0.2967,STAY,0.9857,18-30,5-10 yrs
1932,50,10.46,2,36537.34054273136,1,0,0.4741632692779113,0,0,0,1,2,0.6491403834199374,826.1905040840483,t0,LEAVE,0.0677,LEAVE,0.0048,41-50,10+ yrs
1933,73,5.58,3,6280.788704242499,0,0,0.6854369608010831,2,0,1,1,0,0.5768526644887272,1211.7545685547282,t0,LEAVE,0.0545,STAY,0.8315,60+,5-10 yrs
1934,81,3.74,4,65069.24274530441,1,1,0.4925782848486834,4,0,-1,1,3,0.7392301445888526,2982.175089173094,t0,STAY,0.9324,STAY,0.8062,60+,2-5 yrs
1935,27,5.68,7,26025.82860861246,0,0,0.59323813,3,0,0,1,2,0.4778335899415323,2980.7153284133205,t0,STAY,0.8927,STAY,1.0,18-30,5-10 yrs
1936,28,2.4,7,15203.224781357188,0,0,0.8631814560013624,5,0,1,0,0,0.1927691088085364,2711.344803559661,t0,STAY,0.8459,STAY,0.8573,18-30,2-5 yrs
1937,42,2.2,5,48636.20402223371,0,1,0.9526473306312288,2,0,1,1,3,0.9257202675674608,2067.9368028321965,t0,LEAVE,0.0234,STAY,0.8902,41-50,2-5 yrs
1938,55,9.22,4,29225.574113707116,0,1,0.6822005375979193,1,0,-1,1,3,0.6206998314106069,10699.128995387631,t0,STAY,0.9609,STAY,0.9323,51-60,5-10 yrs
1939,82,12.28,5,63572.87005153863,0,1,0.8120754238388338,0,0,1,1,1,0.3812360616620617,804.9053320919534,t0,SPLIT,0.5053,STAY,0.8498,60+,10+ yrs
1940,31,4.59,3,23491.18423259891,0,0,0.3670953519113943,4,0,1,1,0,0.6721109536277331,1500.2122657649795,t0,STAY,0.8646,STAY,0.7659,31-40,2-5 yrs
1941,29,9.27,2,24613.626544266954,0,0,0.8902406581676858,0,0,-1,1,3,0.5385299023803932,184.75540425241533,t0,SPLIT,0.3763,STAY,0.84,18-30,5-10 yrs
1942,34,1.6,4,17532.290900071624,1,0,0.3472805557726391,3,0,-1,1,0,0.7433318645199848,2434.267154308873,t0,SPLIT,0.4295,STAY,0.9413,31-40,0-2 yrs
1943,76,1.4,6,27183.724635684717,0,1,0.1849071788765417,1,0,-1,1,4,0.5458289540713709,759.2687540072956,t0,STAY,0.845,STAY,0.878,60+,0-2 yrs
1944,20,10.62,1,85678.80037785148,1,1,0.1010840088833508,4,1,-1,0,1,0.4153160211871032,1617.5256909712025,t0,STAY,0.8692,STAY,0.916,18-30,10+ yrs
1945,43,7.41,1,14732.167745196644,0,1,0.1499019426642824,2,0,-1,1,1,0.5545053992724016,873.2430326,t0,SPLIT,0.4633,STAY,0.9212,41-50,5-10 yrs
1946,25,5.59,2,36988.56609705304,0,1,0.7042571422998435,2,0,0,0,3,0.6935867019112145,1450.670808256696,t0,LEAVE,0.0569,LEAVE,0.088,18-30,5-10 yrs
1947,28,13.4,2,10890.489164375618,1,0,0.015133175013833,0,0,0,1,3,0.3413082223335267,1910.699581133935,t0,STAY,0.8531,STAY,0.8669,18-30,10+ yrs
1948,79,5.13,2,4215.882862748855,0,1,0.496624874969011,0,1,1,1,0,0.5101510023052209,890.1980535392386,t0,STAY,0.9057,STAY,0.9521,60+,5-10 yrs
1949,18,2.86,1,26002.994730060334,1,0,0.7223330052097031,0,0,0,0,1,0.2587826605384123,2219.4889795637905,t0,STAY,0.8664,STAY,0.7826,18-30,2-5 yrs
1950,39,1.99,1,29623.532423868284,1,0,0.912682644996744,3,0,0,1,3,0.5960231028679996,1145.118620177297,t0,STAY,0.919,SPLIT,0.6011,31-40,0-2 yrs
1951,79,5.68,3,20170.148320595064,0,1,0.1933551786314074,2,0,1,0,1,0.5102877872026169,936.9259262911376,t0,LEAVE,0.0467,STAY,0.9175,60+,5-10 yrs
1952,58,6.3,6,6655.587612880754,0,0,1.0,2,0,0,1,2,0.6263247468496673,2991.094964958437,t0,STAY,0.8911,STAY,1.0,51-60,5-10 yrs
1953,22,4.95,2,28097.639822523695,1,0,0.4619231601190234,2,0,0,1,5,0.7009787,2040.5390342739329,t0,STAY,0.9376,STAY,0.8961,18-30,2-5 yrs
1954,49,9.38,3,27256.59822045571,0,1,0.2019349309839664,3,1,-1,0,2,0.3667857642804725,353.85437301498206,t0,STAY,0.9286,STAY,0.8695,41-50,5-10 yrs
1955,83,11.55,7,10818.095227968974,0,0,0.5998439019019001,2,1,0,0,3,0.537186829,1252.712729310329,t0,STAY,0.9117,STAY,0.8209,60+,10+ yrs
